hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
303	BigBlind	6hTs	JdQd		1800	18.000	2	3	b200b300b1800b3300f
304	Button	5s6s	QhKs	AcTd8s3c	2500	25.000	4	6	b250b750b1250c/kb1250c/kb2500f
305	BigBlind	5hTs	2dTh	Jd9c7s	300	3.000	2	3	b200b300c/b300f
306	Button	4sKs	6cKd	AsQsTc	300	3.000	2	3	b300c/kb450f
307	BigBlind	5c5h	5dTd	Qs7h3c	450	4.500	2	3	b200b450c/b700f
308	Button	AdQs	7hAs		900	9.000	2	2	b300b900b1800f
309	BigBlind	5d9h	6cQc	Jc5h2c9c3h	-19400	-194.000	5	6	b200b300c/b450c/b1150b2850b7000c/b11650c
310	Button	TdAd	3cTh		100	1.000	1	1	b300f
311	BigBlind	4cTd	8dJs		200	2.000	1	2	b200b300f
312	Button	4cQh	5hQs		100	1.000	1	1	b300f
313	BigBlind	6cTs	6hQh	Ac9h5cAs	600	6.000	3	4	b200b300c/b300c/b600f
314	Button	9c7s	6d9h	9s7d4s5d2d	20000	200.000	5	6	b250c/b250b800c/kb1600b7950b16700b18950c/
315	BigBlind	9c8d	7c7d	Th9h6c5cJh	1900	19.000	4	5	b200b300c/b450c/b1150c/b1900f
316	Button	5c7s	9h9s	6d2s2d3sKc	5000	50.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb5000f
317	BigBlind	2c4c	4d7h		50	0.500	0	1	f
318	Button	JcJh	6d9h		100	1.000	1	1	b300f
319	BigBlind	Qc5h	4dJh	AcQh2s	300	3.000	2	3	b200b300c/b450f
320	Button	Qd2s	3cQh	Kd9c5c	250	2.500	2	3	b250c/kb250f
321	BigBlind	Qd3s	KdQh	AdTs2hAcJc	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
322	Button	4c4d	5cKs	5s2h2c9sQd	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
323	BigBlind	9c9d	4cKd	6h4s3s	2400	24.000	3	4	b200b450c/b700b1950b4600f
324	Button	4sAs	QdTs	Ad8c5s	300	3.000	2	3	b300c/kb450f
325	BigBlind	9c5s	QdKh	JhJc7sKc9d	-3000	-30.000	4	5	b200b300c/b300c/b600c/b1800c
326	Button	5sKs	3d4d	QcTc4h	600	6.000	2	3	b300c/b300b600f
327	BigBlind	Tc8s	4c9d		200	2.000	1	2	b200b300f
328	Button	9cJs	2h3h		100	1.000	1	1	b300f
329	BigBlind	6cJc	4cKc	QsTs2sKs	600	6.000	3	4	b200b300c/b300c/b600f
330	Button	2d9h	9c5d	Ks4d3s	250	2.500	2	3	b250c/kb250f
331	BigBlind	5d2h	Kc6d	Qc9c3c7h	600	6.000	3	4	b200b300c/b300c/b600f
332	Button	Qd2s	Kd6s	Kc7h7c9dJs	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
333	BigBlind	2c9s	6cTs	AdTh7h	300	3.000	2	3	b200b300c/b300f
334	Button	8c6h	6d5s	AhKd4s	250	2.500	2	3	b250c/kb250f
335	BigBlind	AcAs	2hJh	Kc4h4d	450	4.500	2	3	b200b450c/b700f
336	Button	3cKs	8dKd	9h8h5s9c9s	-3600	-36.000	4	7	b300c/b300b600c/kb900c/kb1800c
337	BigBlind	8h8s	2h5s		50	0.500	0	1	f
338	Button	Tc5d	6cKd	5h2s2c	250	2.500	2	3	b250c/kb400f
339	BigBlind	Ac8d	Jc7d		200	2.000	1	2	b200b450f
340	Button	2h4h	KdKh	AhTh4cQc7c	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
341	BigBlind	4hQh	AhJs	KcTh7s5c7h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
342	Button	3dTd	2dTh		100	1.000	1	1	b250f
343	BigBlind	4h8h	Kc3s	AsJd2s7s	600	6.000	3	4	b200b300c/b300c/b600f
344	Button	2h6h	9d5s	QdTc5hKdTh	2500	25.000	5	8	b250c/kb250b750b1250c/b500b1000c/kb2500f
345	BigBlind	3cQs	2c9c	AdJh8s	300	3.000	2	3	b200b300c/b300f
346	Button	2dAh	7c3h		100	1.000	1	1	b300f
347	BigBlind	3d3h	Jc9h	Td9c3cKd	750	7.500	3	4	b200b300c/b450c/b1150f
348	Button	4hJs	7c4d		100	1.000	1	1	b250f
349	BigBlind	7dQs	7h9h	KdKc7cKh	750	7.500	3	4	b200b300c/b450c/b1150f
350	Button	7c7h	TdKs		900	9.000	2	2	b300b900b1800f
351	BigBlind	7d7h	4c5s	Jc8c3h	450	4.500	2	3	b200b450c/b700f
352	Button	4d2s	7s8s	AcQd4s	1250	12.500	3	4	b250b750b1250c/kb1900f
353	BigBlind	5d3h	7d9h	Ac8s3s	300	3.000	2	3	b200b300c/b300f
354	Button	2dKs	8h5s		100	1.000	1	1	b300f
355	BigBlind	AcTd	Jd9s	9h8s6sTh6c	2250	22.500	4	5	b200b450c/b450c/b1350c/b3400f
356	Button	4cTc	Ah6s	Ts9c6cJh	650	6.500	3	5	b250c/kb400c/kb1000f
357	BigBlind	7sAs	AdJs	KhJd2h4hTh	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
358	Button	AcAs	8c9c		900	9.000	2	2	b300b900b1800f
359	BigBlind	5hKs	6c2s		50	0.500	0	1	f
360	Button	3c9c	8hQh	Jh6s4d	1250	12.500	3	4	b250b750b1250c/kb1250f
361	BigBlind	3hTs	5d6d	Kc5c3d	1800	18.000	3	4	b200b300c/b450b1500b3400f
362	Button	2c6h	4d7s		100	1.000	1	1	b250f
363	BigBlind	4dKs	2d8s		50	0.500	0	1	f
364	Button	4d2h	3c3s	AdKhQh	250	2.500	2	3	b250c/kb250f
365	BigBlind	Th6s	5c9d	JhTs2s	300	3.000	2	3	b200b300c/b450f
366	Button	AcJs	2c4s		100	1.000	1	1	b300f
367	BigBlind	8c4d	6s7s	Tc6h5c5h7d	20000	200.000	5	6	b200b300b1800b3300c/b3300c/b6600c/b6800c
368	Button	Qc8d	JcKc	9s9h6h	1800	18.000	3	4	b300b900b1800c/kb1800f
369	BigBlind	9cAc	8hKs	KcTs3d8s4d	-20000	-200.000	6	6	b200b450c/b450b1350b2250c/b2700c/b5400b14600c
370	Button	KdQs	AdJh	JdTc2d4c3s	-5200	-52.000	4	7	b300c/b300b1000c/kb1300c/kb2600c
371	BigBlind	Jc3s	8cAd	Kd6s4d8sTs	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
372	Button	Ad2s	8d3h		100	1.000	1	1	b300f
373	BigBlind	Ad6h	7dQs		200	2.000	1	2	b200b300f
374	Button	TcTd	5d3s		100	1.000	1	1	b300f
375	BigBlind	9cJd	Kd8s	8h7h3cJs4h	1500	15.000	4	5	b200b300c/b300c/b900c/b2250f
376	Button	8d6h	7cJs	9s9c8hAs	650	6.500	3	5	b250c/kb400c/kb1000f
377	BigBlind	JdKs	4dQd	Qs5h4h4sTs	-20000	-200.000	4	4	b200b450b1800b3500c/b3500b16500c//
378	Button	5cAh	2d8h		100	1.000	1	1	b300f
379	BigBlind	5cQs	2s9s	Ac4s2dJc7h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
380	Button	8d5s	4cQs	9c3c2c	250	2.500	2	3	b250c/kb250f
381	BigBlind	3hJs	2cKd	Th7c5s	300	3.000	2	3	b200b300c/b300f
382	Button	3s6s	7h7s	Ks5s5c6h8h	6250	62.500	5	8	b250b750b1250c/kb1250c/kb3750c/kb9400f
383	BigBlind	2cQh	Td5s	KhQs8d	300	3.000	2	3	b200b300c/b450f
384	Button	6cKc	5d3h		100	1.000	1	1	b300f
385	BigBlind	3h4s	4dQh		200	2.000	1	2	b200b300f
386	Button	7cAd	3dTh		100	1.000	1	1	b300f
387	BigBlind	8d7s	5cQh		200	2.000	1	2	b200b300f
388	Button	9c2s	QhKh	AdQd6h5sQs	-20000	-200.000	5	8	b250b750b1250c/kb1250c/kb2500c/b8500b15000c
389	BigBlind	ThJh	2d2h	Qh9h7hQd5d	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
390	Button	6cQd	TcAh	AsJh3s3d	1800	18.000	4	6	b300c/kb300b900b1500c/kb1800f
391	BigBlind	8h4s	5cJd	Ts8s3c	300	3.000	2	3	b200b300c/b450f
392	Button	Tc2h	7hQh	Ks8s6h	250	2.500	2	3	b250c/kb250f
393	BigBlind	7cQc	4c7d		50	0.500	0	1	f
394	Button	9h3s	7cTh	AsJh2hTs	500	5.000	3	5	b250c/kb250c/kb500f
395	BigBlind	8d6s	6dQd	7s3s3d	300	3.000	2	3	b200b300c/b300f
396	Button	9c7d	JcTd	6c5s3c	250	2.500	2	3	b250c/kb250f
397	BigBlind	Ac6d	6c8s	Jh9d9c	1200	12.000	3	4	b200b300c/b300b900b1500f
398	Button	5h9h	8cKs		750	7.500	2	2	b250b750b1250f
399	BigBlind	2dTd	8c6h	Ah7c4dJsJc	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
400	Button	Qc7s	QdTs	8c6s3d	300	3.000	2	3	b300c/kb300f
401	BigBlind	4d5h	TsKs	8d7d2h7s	600	6.000	3	4	b200b300c/b300c/b600f
402	Button	8c2d	Tc3d		100	1.000	1	1	b250f
403	BigBlind	4cJh	2hTh		200	2.000	1	2	b200b300f
404	Button	4s8s	2hTs		100	1.000	1	1	b250f
405	BigBlind	2cKh	9cKc	Qc2h2d4c5s	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
406	Button	2d6d	TdQd	8d4s3s	1250	12.500	3	4	b250b750b1250c/kb1250f
407	BigBlind	2cQd	7dQh	Tc5c4d	300	3.000	2	3	b200b300c/b300f
408	Button	6d4s	7c3d		100	1.000	1	1	b250f
409	BigBlind	6h7h	2s8s	9d5s5d	300	3.000	2	3	b200b300c/b300f
410	Button	9hAh	8dTd		900	9.000	2	2	b300b900b1800f
411	BigBlind	QcKc	9dAs	7h5c4sJd	900	9.000	3	4	b200b450c/b450c/b900f
412	Button	2cTd	2d3d	Tc8s6c	250	2.500	2	3	b250c/kb400f
413	BigBlind	9c3h	8dJd		1800	18.000	2	3	b200b300b1800b3300f
414	Button	QdTs	2d2h	Js4d3d5h2s	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
415	BigBlind	6c8s	ThAs	7d4c3hJd5d	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
416	Button	9dTs	8sAs	KhJh4s	12150	121.500	4	5	b300b900b1800c/kb1800b10350b18200f
417	BigBlind	Th5s	2d3d		200	2.000	1	2	b200b300f
418	Button	Ad5s	3dTs		100	1.000	1	1	b300f
419	BigBlind	5hKs	3d8d		200	2.000	1	2	b200b300f
420	Button	Jc2s	3s4s	Ac9c6d	250	2.500	2	3	b250c/kb250f
421	BigBlind	Td8s	TsAs	Ac7c4s3sJh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
422	Button	Th3s	9c3h		100	1.000	1	1	b250f
423	BigBlind	Ad9s	JcKs	As5h2d	3500	35.000	3	4	b200b450b1800b3500c/b5250f
424	Button	7h8h	Kd8s	KcQhTc	1250	12.500	3	4	b250b750b1250c/kb1250f
425	BigBlind	5cJc	9c2h		50	0.500	0	1	f
426	Button	QhKs	Ad5s	Jh6h3h	300	3.000	2	3	b300c/kb450f
427	BigBlind	KdTh	Qc3d		200	2.000	1	2	b200b450f
428	Button	6c3d	JdAs		750	7.500	2	2	b250b750b1250f
429	BigBlind	5sQs	9d4h	AdKhTh	300	3.000	2	3	b200b300c/b300f
430	Button	8cQs	TcJh		900	9.000	2	2	b300b900b1800f
431	BigBlind	8dJs	2dQh		200	2.000	1	2	b200b300f
432	Button	5c4s	9cJc	Tc9s7s8sKc	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
433	BigBlind	Kd6h	JcAh	Js4d3d9cJh	-12000	-120.000	6	6	b200b300c/b300b1500b2700c/b3000c/b6000b14000f
434	Button	7d2s	8dAd	8h7h3sKs3h	-19750	-197.500	5	8	b250b750b1250c/kb1900c/kb4750c/kb11850c
435	BigBlind	8c5d	2c2h	KdJhJc9h8h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
436	Button	4c9d	5c2h		100	1.000	1	1	b250f
437	BigBlind	Kc7h	3dKh	KdJs5hTd5c	0	0.000	4	5	b200b300c/b450c/b1150c/b2850c
438	Button	3cAc	QcKh	7d5s3s	300	3.000	2	3	b300c/kb450f
439	BigBlind	6d6h	Qd3h	Jd8c4d	450	4.500	2	3	b200b450c/b700f
440	Button	Qc9d	3h5h	KdJs8s	300	3.000	2	3	b300c/kb300f
441	BigBlind	Kc8d	Jd7s	Td6d2s	300	3.000	2	3	b200b300c/b300f
442	Button	8dAd	Jc7s		100	1.000	1	1	b300f
443	BigBlind	Ad8s	ThAh	7s6c2s	450	4.500	2	3	b200b450c/b700f
444	Button	Kh4s	9d5h		100	1.000	1	1	b300f
445	BigBlind	QhAs	8h5s		200	2.000	1	2	b200b450f
446	Button	Jc9s	TcAs	Kc4h3s5s	600	6.000	3	5	b300c/kb300c/kb600f
447	BigBlind	5c7d	5d7h		200	2.000	1	2	b200b300f
448	Button	Ac4h	5h9h	QdTh3s	300	3.000	2	3	b300c/kb300f
449	BigBlind	Kd4s	7c6h	QcJh8s5hKh	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
450	Button	4c5d	2hKs	AdTd3s	250	2.500	2	3	b250c/kb250f
451	BigBlind	8cAc	7c7s	AdJh3d6d	1150	11.500	3	4	b200b450c/b700c/b1750f
452	Button	Td9s	3dTh		100	1.000	1	1	b300f
453	BigBlind	7h7s	3c8s		50	0.500	0	1	f
454	Button	2h7h	Kd5h	AsQc3c	250	2.500	2	3	b250c/kb250f
455	BigBlind	2c9h	4c7d		50	0.500	0	1	f
456	Button	Jh6s	2hTs		100	1.000	1	1	b250f
457	BigBlind	Ac7h	9cKh	AsJd6d	450	4.500	2	3	b200b450c/b700f
458	Button	2d3d	5c2s		100	1.000	1	1	b250f
459	BigBlind	2dKs	2h9h	Ad6c2sKc	750	7.500	3	4	b200b300c/b450c/b1150f
460	Button	7dQh	2d6s		100	1.000	1	1	b300f
461	BigBlind	QcJs	Jd5h		200	2.000	1	2	b200b300f
462	Button	5c5d	9d4h		100	1.000	1	1	b300f
463	BigBlind	8hAh	9c3d		50	0.500	0	1	f
464	Button	5dJd	QcTh	9d6d5s	250	2.500	2	3	b250c/kb400f
465	BigBlind	7sKs	JhKh	As8d7c3c5c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
466	Button	7h6s	2sJs	QdQc8h	250	2.500	2	3	b250c/kb250f
467	BigBlind	7d7h	5cTh	Ah6d2h	450	4.500	2	3	b200b450c/b700f
468	Button	5c4h	4cAh	Kh5d2s	1050	10.500	3	4	b250c/kb400b800b2100f
469	BigBlind	3h6h	ThJh	Tc9h4cAc	600	6.000	3	4	b200b300c/b300c/b600f
470	Button	JhQh	4c5d	JsTs4d	300	3.000	2	3	b300c/kb450f
471	BigBlind	2cAc	4dJs	KsTs3h	300	3.000	2	3	b200b300c/b300f
472	Button	9dQd	2dJs		100	1.000	1	1	b300f
473	BigBlind	TcQs	KdAh	Td7c5c5h	8250	82.500	4	5	b200b300b1800b3300c/b4950c/b11750f
474	Button	4hJs	5c5h	AsQsTh	1250	12.500	3	4	b250b750b1250c/kb1250f
475	BigBlind	7hJh	2c2d	8s7d4c	300	3.000	2	3	b200b300c/b450f
476	Button	Kd9s	TcAh	Ac7c6sAs8c	10800	108.000	5	8	b300c/b300b600c/kb1350c/kb2250b8550b14850f
477	BigBlind	6d2s	6c3h		200	2.000	1	2	b200b300f
478	Button	2cJs	JdTh	Td6c5h5sAc	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
479	BigBlind	5c5h	3d5s		200	2.000	1	2	b200b450f
480	Button	5cAs	5dAd	Jh9d4dKh3s	1200	12.000	4	7	b300c/kb300c/kb600c/kb1200f
481	BigBlind	Jd8s	KcQh	Jc6c4dTh	3600	36.000	4	5	b200b300c/b450c/b1150b2850b7000f
482	Button	2hKs	Qd8s	Qc9d2sKhQs	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
483	BigBlind	3cJh	7cAd	8h6s6c	300	3.000	2	3	b200b300c/b300f
484	Button	3dJs	QcKc	9c3c2hAh9s	7900	79.000	5	8	b250b750b1250c/kb1900c/kb4750c/kb11850f
485	BigBlind	2c4s	6d9h	Tc7s5s4c	2400	24.000	4	5	b200b300c/b300c/b600b1800b3000f
486	Button	5s6s	2h9s		100	1.000	1	1	b250f
487	BigBlind	7c8s	Qc6d	Kd8h5h	300	3.000	2	3	b200b300c/b450f
488	Button	3h7s	3c8d		100	1.000	1	1	b250f
489	BigBlind	4cTs	Ad4s	Td8h6h	300	3.000	2	3	b200b300c/b450f
490	Button	QcAc	7hKh	AhTc2h4sJc	3250	32.500	4	7	b300c/b300b1000c/kb1950c/kb4900f
491	BigBlind	2h5h	6hTs		200	2.000	1	2	b200b300f
492	Button	JhQh	KdTh		900	9.000	2	2	b300b900b1800f
493	BigBlind	5c6c	JcAs	Jd7s2sJh	-6000	-60.000	5	5	b200b300c/b300b1500b2700c/b3000b17000f
494	Button	9cJh	5c3h		100	1.000	1	1	b300f
495	BigBlind	6dQd	4dQh		200	2.000	1	2	b200b300f
496	Button	8hQs	2hQh	8d5c3d	300	3.000	2	3	b300c/kb450f
497	BigBlind	9cKh	9hQs	6c5d4s	300	3.000	2	3	b200b300c/b300f
498	Button	3c9s	6c6d	Ac4d3h	1250	12.500	3	4	b250b750b1250c/kb1900f
499	BigBlind	Qc6d	TcAd	Kd5c3c4d	600	6.000	3	4	b200b300c/b300c/b600f
500	Button	Ah9s	5dTh		100	1.000	1	1	b300f
501	BigBlind	5hKh	3dQs	Qh6d4h	1200	12.000	3	4	b200b300c/b450b900b2350f
502	Button	5c7d	2d4s		100	1.000	1	1	b250f
503	BigBlind	5h8h	6hKh	Ah8d2c6c	750	7.500	3	4	b200b300c/b450c/b750f
504	Button	Ac4d	2cQs		100	1.000	1	1	b300f
505	BigBlind	4hAh	5hTs		200	2.000	1	2	b200b450f
506	Button	Qd4s	2cTh		100	1.000	1	1	b250f
507	BigBlind	6dJh	3h8h		200	2.000	1	2	b200b300f
508	Button	5dTd	3dJd	9d4d2c2dKd	3100	31.000	4	7	b250c/kb400c/b850b2450c/kb4650f
509	BigBlind	Tc3d	9cAd	Kc4s4c8d6c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
510	Button	2hJh	4d3s	QdQc5d	250	2.500	2	3	b250c/kb250f
511	BigBlind	6dAs	5cJh		200	2.000	1	2	b200b300f
512	Button	TdQs	9cAh	Ks9d4c5s8d	10800	108.000	5	8	b300c/kb450c/b450b900c/kb1650b9150b16650f
513	BigBlind	4sJs	4d7d	Jd8c6s9sKh	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
514	Button	3d9s	5sQs	8s6d4s5h	-5000	-50.000	5	6	b250b750b1250c/kb1250c/kb2500b17500f
515	BigBlind	4dTh	9c5d	Ah3c2h	300	3.000	2	3	b200b300c/b300f
516	Button	8cAs	2c9d		100	1.000	1	1	b300f
517	BigBlind	AcAs	Ah9s	Ad6h3h4c	7200	72.000	4	5	b200b450c/b700c/b1750b6050b13650f
518	Button	4hJs	8d6h	KsKc5h	250	2.500	2	3	b250c/kb250f
519	BigBlind	Kd2s	7c6s	Qs7h4dJd	600	6.000	3	4	b200b300c/b300c/b600f
520	Button	QsKs	Jh2s		100	1.000	1	1	b300f
521	BigBlind	Qc7h	3d4h	9d3h2s4d4c	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
522	Button	4h5h	6c2s		100	1.000	1	1	b250f
523	BigBlind	9d5s	8dJs		200	2.000	1	2	b200b300f
524	Button	9cJs	6h8h		900	9.000	2	2	b300b900b1800f
525	BigBlind	TcQh	4d3s		200	2.000	1	2	b200b300f
526	Button	9c2d	6d5h	Th8c6c9s	500	5.000	3	5	b250c/kb250c/kb750f
527	BigBlind	9dAh	Qh4s		200	2.000	1	2	b200b450f
528	Button	Qh8s	4c6c	9d4h3c7d3s	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
529	BigBlind	2hTs	QdKs	KhKc5h4c6h	3600	36.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600f
530	Button	2c4c	Jd2h		100	1.000	1	1	b250f
531	BigBlind	Qh7s	8c4d	Ac5h4s	300	3.000	2	3	b200b300c/b300f
532	Button	2d3s	9c2h		100	1.000	1	1	b250f
533	BigBlind	Ac2h	JcQh	Qd5s2s5h9c	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
534	Button	AhKs	6cJc	7d4c2h	300	3.000	2	3	b300c/kb450f
535	BigBlind	JdAd	TcJc	Qd9d4c4d	1150	11.500	3	4	b200b450c/b700c/b1750f
536	Button	7c8s	Kd7h	Ks8h2cAs9c	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
537	BigBlind	3cAh	Th5s		200	2.000	1	2	b200b300f
538	Button	Ah4s	3s8s		100	1.000	1	1	b300f
539	BigBlind	9hKs	8d4h		200	2.000	1	2	b200b300f
540	Button	Ad9s	8c2s		100	1.000	1	1	b300f
541	BigBlind	JcQs	7c2h		50	0.500	0	1	f
542	Button	4sAs	4hKh	Jh9s6s	300	3.000	2	3	b300c/kb450f
543	BigBlind	Kd3h	5hTh	9h6s3c	300	3.000	2	3	b200b300c/b450f
544	Button	5dTs	8h9s	Th6h4h9cKd	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
545	BigBlind	2d4s	8c7d	AsKs6c	300	3.000	2	3	b200b300c/b300f
546	Button	KcTd	7hTh	7d7c6c3d8h	-5700	-57.000	4	7	b300c/kb450c/b1050b2100c/kb2850c
547	BigBlind	9cKd	3c2s		50	0.500	0	1	f
548	Button	ThJh	4dAh	Qs8h3c	300	3.000	2	3	b300c/kb450f
549	BigBlind	8d4h	7d6s	AsJh7c4s5h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
550	Button	3hAs	9d2h		100	1.000	1	1	b300f
551	BigBlind	4cTc	5dTd	AdQsJh3dKd	-14850	-148.500	5	6	b200b300c/b300c/b600c/b1800b6000b13650c
552	Button	5cTd	3cAs	7s6c3h8d	500	5.000	3	5	b250c/kb250c/kb500f
553	BigBlind	6dAh	4c3h		200	2.000	1	2	b200b300f
554	Button	2hJh	9h4s	Qh9c7s2s	9000	90.000	5	7	b250c/kb250b750b1250c/kb1500b7500b13500f
555	BigBlind	8cTc	Ad8h	AhAc6s5c7d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
556	Button	Kd2h	TcKc	Ks6d3s7dQc	-20000	-200.000	5	8	b300b900b1800c/b100b2900c/kb7050c/kb8250c
557	BigBlind	2s6s	7c7h	Ts5s4s5cAh	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
558	Button	Qd9h	KhKs	8d4s3h4dKc	-20000	-200.000	4	3	b300b900b1800b8100b15550b20000c///
559	BigBlind	5c5s	Ad3h	9s5h4dAc	6000	60.000	4	5	b200b450c/b700c/b1750b4850b11550f
560	Button	Qc9d	5c8h		100	1.000	1	1	b300f
561	BigBlind	3c2h	9d3h		50	0.500	0	1	f
562	Button	TdAd	Kc5s	Kh8c6h9c4h	1500	15.000	4	7	b300c/kb450c/kb750c/kb1500f
563	BigBlind	2cTc	Jh3s	As4d3c	300	3.000	2	3	b200b300c/b300f
564	Button	QdAh	6c6h	Jh5d2d9d	750	7.500	3	5	b300c/kb450c/kb1150f
565	BigBlind	Td8s	6h7s	Ac8d2h	300	3.000	2	3	b200b300c/b450f
566	Button	7c4s	JcAc	Qd9s6c5cKs	5000	50.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb5000f
567	BigBlind	3dTs	Jc4h		200	2.000	1	2	b200b300f
568	Button	3h4h	KcJd		750	7.500	2	2	b250b750b1250f
569	BigBlind	7cJd	5c6s	7h6h3hKd	3700	37.000	4	5	b200b300c/b450b1500b3400c/b5550f
570	Button	6d4s	QdTh	QcJs7h3d4c	-2500	-25.000	4	7	b250c/kb250c/kb500c/kb1500c
571	BigBlind	Ad5s	QsAs	9s9c8d	3300	33.000	3	4	b200b300b1800b3300c/b3300f
572	Button	4cQd	6hAh	7s7h4s	500	5.000	2	3	b250c/b250b800f
573	BigBlind	Kd9s	4c6c	QhTc2c7s7h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
574	Button	2h8h	QcAc	Qs8s5sKh	3550	35.500	4	6	b250b750b1250c/b250b2300c/kb5350f
575	BigBlind	5c6c	4cAc	Kc9s7c8s	5400	54.000	4	5	b200b300c/b450c/b1150b4650b10150f
576	Button	Kd9h	5h9s		100	1.000	1	1	b300f
577	BigBlind	2c7s	AcAh	Qc9c4d5s	-13200	-132.000	5	5	b200b300b1800b3300c/b3300c/b6600b13400f
578	Button	TdTs	AcKs	Ad6h4s5dAs	-20000	-200.000	4	3	b300b900b1800b8100b15550b20000c///
579	BigBlind	JcTh	2c3s		50	0.500	0	1	f
580	Button	7cTd	AdAs	AhQhTh2s6h	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
581	BigBlind	AhKs	9cQd	Qc7d5d4hAd	20000	200.000	5	5	b200b450c/b700c/b1750c/b4350b17100c
582	Button	QhTs	2c5d		100	1.000	1	1	b300f
583	BigBlind	2cKd	5c5h	Kh6d2h4sKs	10900	109.000	5	6	b200b300c/b450c/b1150b4650b10150c/b9100f
584	Button	6h7s	Jd4h	TsTd6s	250	2.500	2	3	b250c/kb400f
585	BigBlind	Td2s	6c2d		50	0.500	0	1	f
586	Button	Ac9h	JcJh	7c3c2c6s8c	20000	200.000	4	5	b300b900b1800b8100b15550c/kb4450c//
587	BigBlind	Td8h	AdQs	AcTs7c8s	2400	24.000	4	5	b200b300c/b300c/b900b1800b4750f
588	Button	9dTd	3d6d	QsTs9s	300	3.000	2	3	b300c/kb450f
589	BigBlind	6c8s	5hAs	AcJs7h8d9c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
590	Button	8cJd	JcKd	7h5h5d	1500	15.000	3	4	b250b750b1500c/kb1500f
591	BigBlind	Qd7h	5s7s	Kh9s2s8s3d	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
592	Button	Jd7s	3cTc	7h7d5d	250	2.500	2	3	b250c/kb400f
593	BigBlind	9c6h	AcKd	JhTc9s7s9h	20000	200.000	4	4	b200b300b1800b3300c/b3300b16700c//
594	Button	3dKh	9c4d		100	1.000	1	1	b300f
595	BigBlind	8c9d	3c2h		50	0.500	0	1	f
596	Button	4dTs	4hKs	Qd8s4s6c9c	1650	16.500	4	7	b250c/kb400c/kb1000c/kb1650f
597	BigBlind	TdJd	Qc9d	5d5c3s	300	3.000	2	3	b200b300c/b300f
598	Button	4c9d	Jc6s	6d5d3hJhTc	-20000	-200.000	4	6	b250c/b250b500c/b750b1500b12750b19250c/
599	BigBlind	Ad8h	TcJh	AhKhKcAc	1150	11.500	3	4	b200b450c/b700c/b1750f
600	Button	9dQh	2c5s		100	1.000	1	1	b300f
601	BigBlind	6d4s	7c7h	TsTc3dQc8h	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
602	Button	Ac8d	Jc2h		100	1.000	1	1	b300f
603	BigBlind	Jc5h	8dKh	5s5d3dTh	750	7.500	3	4	b200b300c/b450c/b1150f
604	Button	Tc8s	9dJs	Ts5c2hQd	4500	45.000	4	6	b250c/kb400c/kb1000b3850b8450f
605	BigBlind	KdQh	3c3s	Qs7d6d	450	4.500	2	3	b200b450c/b700f
606	Button	AcAh	3h8s		100	1.000	1	1	b300f
