hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
298	Button	8c2h	3d5s	Ah5d3h4s	6750	67.500	4	6	b250c/b250b500b2000b3500c/b3000b10900f
299	BigBlind	2c9c	Ad3h	AhQdTd9h	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
300	Button	3c5d	8c2s		100	1.000	1	1	b250f
301	BigBlind	Kc9d	4d6h	KsKh9c	300	3.000	2	3	b200b300c/b450f
302	Button	5dTh	5cTd	Qh7c4d	250	2.500	2	3	b250c/kb400f
303	BigBlind	Ac4s	2hQh	Tc8d5d	300	3.000	2	3	b200b300c/b300f
304	Button	8hQh	4sTs	JsTh8d	300	3.000	2	3	b300c/kb450f
305	BigBlind	Ac4d	8dQs	Tc7h6d	1800	18.000	3	4	b200b300c/b300b1500b2700f
306	Button	6dKh	4d8d		100	1.000	1	1	b300f
307	BigBlind	9c2s	8cQs	AcQd2dKd	600	6.000	3	4	b200b300c/b300c/b600f
308	Button	7s9s	2c9d		100	1.000	1	1	b250f
309	BigBlind	3s4s	8c6d		200	2.000	1	2	b200b300f
310	Button	2cAc	5c2d		100	1.000	1	1	b300f
311	BigBlind	5cJc	4d4h	ThTd2d9h7h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
312	Button	Qc3h	5d2s		100	1.000	1	1	b250f
313	BigBlind	6sQs	Jc3s		200	2.000	1	2	b200b300f
314	Button	2cJh	Ac9s	8h8c5cAh6c	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
315	BigBlind	7h6s	5cJs	Kh9d4h	300	3.000	2	3	b200b300c/b300f
316	Button	4c5h	JcAh	8h6c4d8c	1750	17.500	4	6	b250b750b1250c/b250b500c/kb1750f
317	BigBlind	5d2h	3c7c	Ac5c2s9s4d	-20000	-200.000	5	5	b200b300c/b450c/b1150c/b2850b18100c
318	Button	6d2s	KcKd	Td6s6c5d7s	20000	200.000	4	3	b250b750b1250b6750b12250b20000c///
319	BigBlind	9c9h	5h3s		200	2.000	1	2	b200b450f
320	Button	3s4s	5dTs	Js8d6h	250	2.500	2	3	b250c/kb250f
321	BigBlind	3hTs	4s6s	6h6c5h8dQs	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
322	Button	3dQd	8cTs	AsAh6d	300	3.000	2	3	b300c/kb450f
323	BigBlind	4h2s	3c5d	Td8d6s	300	3.000	2	3	b200b300c/b300f
324	Button	Kc3h	Jc6d		100	1.000	1	1	b300f
325	BigBlind	JcTs	Kd4h	Qs6h5d3h7c	-12000	-120.000	6	6	b200b300c/b300c/b600b3000b5400c/b6000b14000f
326	Button	KcTd	2hKs		100	1.000	1	1	b300f
327	BigBlind	Kd4h	2c8d		50	0.500	0	1	f
328	Button	7hQh	2h9h		100	1.000	1	1	b300f
329	BigBlind	KhQs	8d9s	Th5d3c7hJc	-18000	-180.000	5	6	b200b450c/b450c/b900c/b1800b9000b16200c
330	Button	5c3h	5hTh	KdQh6c	250	2.500	2	3	b250c/kb250f
331	BigBlind	8h4s	3c9h		50	0.500	0	1	f
332	Button	Jc2h	QhTs	AdAc6d7c	650	6.500	3	5	b250c/kb400c/kb1000f
333	BigBlind	JcJd	8cTs	AdKsKd	450	4.500	2	3	b200b450c/b700f
334	Button	4h7h	8dJh	Qc9h6sKd	500	5.000	3	5	b250c/kb250c/kb500f
335	BigBlind	Jc2d	2c8c	Th9s5h	300	3.000	2	3	b200b300c/b300f
336	Button	Qc4h	3hKh		750	7.500	2	2	b250b750b1250f
337	BigBlind	Th3s	5dKh	As6h6c	300	3.000	2	3	b200b300c/b300f
338	Button	8d7h	Jd5h	7d3s3h	250	2.500	2	3	b250c/kb400f
339	BigBlind	7cKd	4d5s	JhJcTc5d2s	-7200	-72.000	6	6	b200b300c/b300c/b600b1800b3000c/b3600b16400f
340	Button	KcTs	3d4h		100	1.000	1	1	b300f
341	BigBlind	2d6d	7cQs		200	2.000	1	2	b200b300f
342	Button	Jc6s	5cQs	Qc3s2dKh5h	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
343	BigBlind	8h5s	5d9h		200	2.000	1	2	b200b300f
344	Button	TdJs	5hQs		100	1.000	1	1	b300f
345	BigBlind	7c8c	3dTs	QdTd6s	300	3.000	2	3	b200b300c/b300f
346	Button	Kc7h	7cAs	9s8c3sTc	3600	36.000	4	6	b300b900b1800c/b900b1800c/kb3600f
347	BigBlind	TdAh	3s8s	Ts4d3d	450	4.500	2	3	b200b450c/b700f
348	Button	3cAd	QdTh	Td3s2c8hTs	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
349	BigBlind	7dTs	2cTh	Ad7s2h5s	750	7.500	3	4	b200b300c/b450c/b750f
350	Button	5cKd	Kc5d	Ac8d7d	300	3.000	2	3	b300c/kb450f
351	BigBlind	7c7h	4dTh		200	2.000	1	2	b200b450f
352	Button	3d8s	5hKh		750	7.500	2	2	b250b750b1250f
353	BigBlind	3h2s	6c6s	Jh8s6h	-3000	-30.000	4	4	b200b300c/b300b1500b2700b19700f
354	Button	JcKh	5h3s		100	1.000	1	1	b300f
355	BigBlind	QcTs	5s7s	AdKd7cQh	600	6.000	3	4	b200b300c/b300c/b600f
356	Button	JcAs	Kc7h	8d3s2h	300	3.000	2	3	b300c/kb450f
357	BigBlind	4cAd	4sTs	Js7h7d8d	600	6.000	3	4	b200b300c/b300c/b600f
358	Button	AcKd	2c6c		100	1.000	1	1	b300f
359	BigBlind	9d2s	2dKs		200	2.000	1	2	b200b300f
360	Button	2h2s	Jc4d	KsQd5c	250	2.500	2	3	b250c/kb400f
361	BigBlind	7c8h	4cAh	4h4d2c5dQh	-20000	-200.000	5	5	b200b300c/b300b900b1500b10500b19500b19700c//
362	Button	9d5h	7d8s	9s4s4d	250	2.500	2	3	b250c/kb400f
363	BigBlind	7hAh	Ad3h	6d6c2d	450	4.500	2	3	b200b450c/b700f
364	Button	ThKh	8hKs	KcTc7dJs4c	9250	92.500	4	7	b300c/kb450c/b1050b2950c/kb5550c
365	BigBlind	4h2s	3cKh	8d6h4s	300	3.000	2	3	b200b300c/b450f
366	Button	4cQd	5h2s		100	1.000	1	1	b250f
367	BigBlind	8dAh	7hJs		200	2.000	1	2	b200b450f
368	Button	8dKs	TdTs	Qc7c5h	1800	18.000	3	4	b300b900b1800c/kb2700f
369	BigBlind	4cTs	7c4d		50	0.500	0	1	f
370	Button	3hQh	Jc5h		100	1.000	1	1	b300f
371	BigBlind	2d9s	Qh2s		200	2.000	1	2	b200b300f
372	Button	ThKs	9cKc	QcTc9s8c	-4550	-45.500	5	6	b300c/kb450b900b2350c/b950b1900b17350f
373	BigBlind	JdQh	2s7s		200	2.000	1	2	b200b300f
374	Button	Tc9s	JdQs	As6d3h9d	750	7.500	3	5	b300c/kb450c/kb1150f
375	BigBlind	7dKs	2h3s		50	0.500	0	1	f
376	Button	2h3s	7sQs	QdTs3c9c4s	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
377	BigBlind	5d8s	KdQs	Tc7h3d5c	600	6.000	3	4	b200b300c/b300c/b600f
378	Button	KhTs	3cKd		100	1.000	1	1	b300f
379	BigBlind	2c7c	Qh4s	9s5c2h	300	3.000	2	3	b200b300c/b450f
380	Button	Qd4h	7dTd	6c4s2c	1250	12.500	3	4	b250b750b1250c/kb1900f
381	BigBlind	KcAh	7cTs		200	2.000	1	2	b200b450f
382	Button	4c4s	QcJh	QhTc3d8c4h	4750	47.500	4	7	b300c/kb450c/kb1150c/kb2850c
383	BigBlind	8dQh	3d3h	Ts6s4d	300	3.000	2	3	b200b300c/b300f
384	Button	5dTs	Qc3s	KsJc7h	250	2.500	2	3	b250c/kb400f
385	BigBlind	JcKd	3h6s		200	2.000	1	2	b200b450f
386	Button	6h8s	TdAd	7d4d2cTs9h	20000	200.000	5	7	b250b750b1250c/kb1250c/b4250b8500c/b9000c
387	BigBlind	Kc8s	6c6h	5c2d2cKs9s	1500	15.000	4	5	b200b300c/b300c/b900c/b2250f
388	Button	2c2h	3c3h	Kc8d7s4c	650	6.500	3	5	b250c/kb400c/kb1000f
389	BigBlind	9c9d	AcKd	Ts5s2s	3500	35.000	3	4	b200b450b1800b3500c/b5250f
390	Button	8cJc	8d2h		100	1.000	1	1	b300f
391	BigBlind	JdJh	Kd9s	JsTs2d9h	1150	11.500	3	4	b200b450c/b700c/b1750f
392	Button	JcAd	2h3h		100	1.000	1	1	b300f
393	BigBlind	9d6s	JsAs	Ks8s4d5h7d	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
394	Button	2h7h	6s7s	9d9c2s	6750	67.500	4	5	b250b750b1250c/b250b500b5500b10500f
395	BigBlind	7d2h	Kc6d	7s5s4cKs	750	7.500	3	4	b200b300c/b450c/b750f
396	Button	3c4s	TdKs	9c8h5s	500	5.000	2	3	b250c/b250b500f
397	BigBlind	Ac6s	TcTd	6h3s3cQdJd	1900	19.000	4	5	b200b300c/b450c/b1150c/b1900f
398	Button	Th8s	4cAc	KdJhTsQs3s	-7900	-79.000	5	7	b250b750b1250c/kb1900c/kb4750c/b12100f
399	BigBlind	5c7d	9c9h	QsJcTd	-1800	-18.000	4	4	b200b300c/b300b900b1500b10500f
400	Button	JdQd	5h8s		100	1.000	1	1	b300f
401	BigBlind	6sQs	8d7s	KcJsTc5h	600	6.000	3	4	b200b300c/b300c/b600f
402	Button	JdKs	6dTh		100	1.000	1	1	b300f
403	BigBlind	2hTh	2c8d		50	0.500	0	1	f
404	Button	TsAs	Jd9s	7c4s3h	300	3.000	2	3	b300c/kb450f
405	BigBlind	6h9s	QhAs	3h3d2s4d	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
406	Button	Jd7h	QcKc	8d7s6s	1250	12.500	3	4	b250b750b1250c/kb1900f
407	BigBlind	7dJs	7cQd	AhQsJh	300	3.000	2	3	b200b300c/b300f
408	Button	Jc2d	5c9c	7h3h3d	250	2.500	2	3	b250c/kb400f
409	BigBlind	Qh7s	Qc8h	Kh3d2d	300	3.000	2	3	b200b300c/b300f
410	Button	Th3s	3cKs	AdTs2d	250	2.500	2	3	b250c/kb400f
411	BigBlind	5dTs	8c9h	Th2d2c3h	750	7.500	3	4	b200b300c/b450c/b1150f
412	Button	8cQh	2dJs		100	1.000	1	1	b300f
413	BigBlind	5dQh	5h2s		50	0.500	0	1	f
414	Button	5d8d	4c3d	5c4s2c	2250	22.500	3	4	b250c/b250b500b2000b3500f
415	BigBlind	2cAh	QdJh	Qc9d6d8sJs	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
416	Button	3d3s	2c4s		100	1.000	1	1	b300f
417	BigBlind	4c5c	5h2s		50	0.500	0	1	f
418	Button	2h5h	Jc4h	ThTd6h	500	5.000	2	3	b250c/b250b500f
419	BigBlind	TsKs	8dTd	Ac7h6dQs	900	9.000	3	4	b200b450c/b450c/b900f
420	Button	TcKd	2c8c		100	1.000	1	1	b300f
421	BigBlind	Qd7s	6hTh	Jc8h8c	3300	33.000	3	4	b200b300b1800b3300c/b3300f
422	Button	7cTc	6d6h	Qc9c2h	1250	12.500	3	4	b250b750b1250c/kb1900f
423	BigBlind	8c6h	2c8h		50	0.500	0	1	f
424	Button	4dKd	6c4h		100	1.000	1	1	b300f
425	BigBlind	Qc4s	6d9h	Kh8h5dTd	600	6.000	3	4	b200b300c/b300c/b600f
426	Button	3dTs	Tc2h		100	1.000	1	1	b250f
427	BigBlind	6hAh	JcKs		1800	18.000	2	3	b200b450b1800b3500f
428	Button	Tc7h	2cTs		100	1.000	1	1	b250f
429	BigBlind	6sJs	7c8c	KcTd9dJc3c	-7200	-72.000	5	6	b200b300c/b300c/b600b1800b3000c/b3600c
430	Button	9cKc	8s9s		900	9.000	2	2	b300b900b1800f
431	BigBlind	9dJs	5h9h		200	2.000	1	2	b200b300f
432	Button	9c6d	2c9d		100	1.000	1	1	b250f
433	BigBlind	4c5d	7c6d	7s7d6h3h6c	-18750	-187.500	5	6	b200b300c/b300b1500b2700c/b4500c/b11250c
434	Button	7c9d	7sAs	KcTs8sAc3s	-20000	-200.000	5	7	b250c/kb400b800b2100c/kb2350b11150b17650c/
435	BigBlind	Tc5h	8dJs		200	2.000	1	2	b200b300f
436	Button	KhJs	6h8h	AsQs4s	1800	18.000	3	4	b300b900b1800c/kb2700f
437	BigBlind	5dQh	Jc9s	Ah8d4d	300	3.000	2	3	b200b300c/b300f
438	Button	4c7d	7hQs	AdJcTd	250	2.500	2	3	b250c/kb400f
439	BigBlind	7c5s	2hTh	8d6h5h2c9d	1500	15.000	4	5	b200b300c/b450c/b750c/b2250f
440	Button	8hKh	9c6s		100	1.000	1	1	b300f
441	BigBlind	3hKh	2cTs	Kc5h4d	300	3.000	2	3	b200b300c/b450f
442	Button	8dAh	5h7h	Kd6d6c	300	3.000	2	3	b300c/kb450f
443	BigBlind	8h2s	QdJh	8s3h2d	300	3.000	2	3	b200b300c/b450f
444	Button	7cAc	8hJh	QdTd9hAs2s	-20000	-200.000	5	7	b300c/kb450c/kb1150c/kb2850b18100c
445	BigBlind	TsJs	4sQs		1800	18.000	2	3	b200b300b1800b3300f
446	Button	Kh2s	9dTs		900	9.000	2	2	b300b900b1500f
447	BigBlind	8hQh	Jh3s		200	2.000	1	2	b200b300f
448	Button	AcKs	JdAd	9c3s2h5sQh	-11700	-117.000	5	7	b300b900b1800c/kb2700c/b3600b7200c/b8300f
449	BigBlind	JcAd	7hJh	Qc5s4s	3500	35.000	3	4	b200b450b1800b3500c/b5250f
450	Button	4cQh	7c7d	KdJh3d9s	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
451	BigBlind	2cTs	5cKs	Ad6d2sKc8h	3600	36.000	5	6	b200b300c/b300c/b600b1800b3000c/b3600f
452	Button	AdJh	KcTs	KhQh8h	1800	18.000	3	4	b300b900b1800c/kb2700f
453	BigBlind	7dJd	9d5h	KsJh4s	300	3.000	2	3	b200b300c/b450f
454	Button	2c2h	8h8s	5d4s3d	1500	15.000	3	4	b300b900b1500c/kb2250f
455	BigBlind	7c5s	7s9s	Ks8d4d	300	3.000	2	3	b200b300c/b300f
456	Button	6h4s	Tc3d		100	1.000	1	1	b250f
457	BigBlind	6cKc	TdKs	9c7h5c	300	3.000	2	3	b200b300c/b450f
458	Button	4d5h	TsKs	8h8d7d	1250	12.500	3	4	b250b750b1250c/kb1250f
459	BigBlind	6cKc	9c7d	KdTh5h	300	3.000	2	3	b200b300c/b450f
460	Button	2cJd	4h9s	Ah4c2h8hAs	2250	22.500	4	7	b250c/b250b500c/b750b1500c/kb2250f
461	BigBlind	9cJd	7cJc		1800	18.000	2	3	b200b300b1800b3300f
462	Button	8c4d	7cAd	Ks6c4h	250	2.500	2	3	b250c/kb400f
463	BigBlind	Kc5d	4cJd		200	2.000	1	2	b200b300f
464	Button	AcTh	5c3d		100	1.000	1	1	b300f
465	BigBlind	QcKd	4h2s		50	0.500	0	1	f
466	Button	4c8c	4dTs	QhJs3h	250	2.500	2	3	b250c/kb400f
467	BigBlind	2h4s	7dJs	Jh7h4d7c7s	-20000	-200.000	6	6	b200b300c/b450b900b1350c/b1650b5550b9450b18350c/
468	Button	QhKs	2d6d		100	1.000	1	1	b300f
469	BigBlind	Th9s	Jd3h	As9d3d	300	3.000	2	3	b200b300c/b450f
470	Button	QcQd	8dKd	Qs3s2d6d7c	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
471	BigBlind	Jc5s	2d7h		50	0.500	0	1	f
472	Button	Jd8h	6d3h		100	1.000	1	1	b300f
473	BigBlind	Jd5s	Tc2d	Ts8h3s	300	3.000	2	3	b200b300c/b300f
474	Button	2dJd	Jc9h	Kh6c2s	250	2.500	2	3	b250c/kb400f
475	BigBlind	5dAs	9h4s	KcJs5c	300	3.000	2	3	b200b300c/b450f
476	Button	QdKs	Jc3s		100	1.000	1	1	b300f
477	BigBlind	4c9c	8c3s		50	0.500	0	1	f
478	Button	2h9h	5d3s	9d5s2s8h	3100	31.000	4	6	b250c/kb400b1250b2850c/kb4650f
479	BigBlind	7c7s	4h6s		200	2.000	1	2	b200b450f
480	Button	JcTs	Qd3s		100	1.000	1	1	b300f
481	BigBlind	4d3h	7d6s	AhKh8s8c	600	6.000	3	4	b200b300c/b300c/b600f
482	Button	9c4d	3c5d	QhQc7d	250	2.500	2	3	b250c/kb400f
483	BigBlind	4c8h	2d3s		50	0.500	0	1	f
484	Button	7c3h	4cQs	9c8d6h	250	2.500	2	3	b250c/kb250f
485	BigBlind	4c2d	3c8c	Js5d2s	300	3.000	2	3	b200b300c/b450f
486	Button	Tc4s	Ac6d	Jh9s2c	250	2.500	2	3	b250c/kb400f
487	BigBlind	4cAd	7cAh	KdKc2d	1200	12.000	3	4	b200b300c/b300b900b1500f
488	Button	3h6s	TdAh	Ad9d8d7d2h	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
489	BigBlind	7c9d	8dTh	5h2d2c	300	3.000	2	3	b200b300c/b300f
490	Button	8c2h	Ad9h	9s6s5c9d2c	-3000	-30.000	4	7	b250c/kb250c/kb500c/b1000b2000c
491	BigBlind	8cTd	7d2h		50	0.500	0	1	f
492	Button	4dJd	8cKs		750	7.500	2	2	b250b750b1250f
493	BigBlind	Jc9d	Ac5s	Qc9c7dKcQs	13250	132.500	5	6	b200b300c/b450b2400b5000c/b7950c/b6750f
494	Button	QcJh	AcKd	QhQd7c3dTs	20000	200.000	4	4	b300b900b1800b8100b15550c/b4450c//
495	BigBlind	3hAh	9h3s		50	0.500	0	1	f
496	Button	Qc9h	8h8s	As3d2c	1800	18.000	3	4	b300b900b1800c/kb2700f
497	BigBlind	2h8s	TdKd	6h5c4h	300	3.000	2	3	b200b300c/b300f
498	Button	ThKh	2s5s	Kc8s4h	600	6.000	2	3	b300c/b300b1000f
499	BigBlind	Kd3h	7d2h		50	0.500	0	1	f
500	Button	Ad4s	Jd3h		100	1.000	1	1	b300f
501	BigBlind	6cTd	KcQs	5h3d2s	300	3.000	2	3	b200b300c/b300f
502	Button	Ad3h	7cTs	KcTc4cKsQs	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
503	BigBlind	8d7h	Kd7s	Ts5d3d	300	3.000	2	3	b200b300c/b300f
504	Button	5h7h	Tc3h		100	1.000	1	1	b250f
505	BigBlind	Kd2s	KcJs		1800	18.000	2	3	b200b300b1800b3300f
506	Button	3h2s	7cJh	Th5c4d	250	2.500	2	3	b250c/kb250f
507	BigBlind	Th9s	4c8c		200	2.000	1	2	b200b300f
508	Button	Tc9d	3c7c		100	1.000	1	1	b300f
509	BigBlind	3h4h	Jd8s		200	2.000	1	2	b200b300f
510	Button	6h2s	3cQc	Kc8c4c	-3750	-37.500	4	4	b250c/b250b500b2000b3500b19750f
511	BigBlind	5cJd	KcTh	Ks7d3d2dKh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
512	Button	Kd2h	6c7d	Jh5s2d	250	2.500	2	3	b250c/kb400f
513	BigBlind	8sAs	6hAh	Tc9h3c	3500	35.000	3	4	b200b450b1800b3500c/b3500f
514	Button	2dTd	Qc3s	Ah4d2h	250	2.500	2	3	b250c/kb400f
515	BigBlind	Kd4h	Kc9h	Jd8c3d	300	3.000	2	3	b200b300c/b300f
516	Button	6h5s	4c3d	9s2d2c	250	2.500	2	3	b250c/kb250f
517	BigBlind	6h8s	5c2s		50	0.500	0	1	f
518	Button	4dJh	Ad5h	9s8c6h	250	2.500	2	3	b250c/kb400f
519	BigBlind	2s8s	6cQc	Kc5s4c8d	-3600	-36.000	5	5	b200b300c/b300b900b1500c/b1800b18200f
520	Button	9c4s	2cTs		100	1.000	1	1	b250f
521	BigBlind	JcKs	9c7d		200	2.000	1	2	b200b450f
522	Button	TcKh	2d3d		100	1.000	1	1	b300f
523	BigBlind	8c4s	3cTs		200	2.000	1	2	b200b300f
524	Button	8c8s	9d4h		100	1.000	1	1	b300f
525	BigBlind	3c8c	4c5h	AsJs9sTh	600	6.000	3	4	b200b300c/b300c/b600f
526	Button	3h6h	3cQc	7s3d2c4d	2350	23.500	4	6	b250c/kb400b800b2100c/kb3550f
527	BigBlind	Ac6s	6dQd	Qc9c8c4h7d	-3000	-30.000	5	5	b200b300c/b450c/b750c/b1500b9300f
528	Button	9hJs	8hKh	KdTsTd7h9s	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
529	BigBlind	JhAh	8dQh	8s3s3h9s5h	5700	57.000	5	6	b200b450c/b700c/b1150b2850b4550c/b5700f
530	Button	2cQs	3s9s	KdJs3cAh	650	6.500	3	5	b250c/kb400c/kb1000f
531	BigBlind	JdQh	4c7h		50	0.500	0	1	f
532	Button	2cJc	8c7d	9h6c5h6s3d	-14900	-149.000	5	7	b250c/kb400b1250b2850c/b5900b11800c/b5100f
533	BigBlind	JcKh	Qd2s		200	2.000	1	2	b200b450f
534	Button	9cTs	2d7s		100	1.000	1	1	b300f
535	BigBlind	QsAs	7c9d		200	2.000	1	2	b200b450f
536	Button	Qc5h	Jh7s	Ad9d3d	250	2.500	2	3	b250c/kb400f
537	BigBlind	4c5s	7hQs		200	2.000	1	2	b200b300f
538	Button	4sQs	4c8h		100	1.000	1	1	b300f
539	BigBlind	9cTc	4cQc		1800	18.000	2	3	b200b300b1800b3300f
540	Button	Jd4s	TcAh	8s8d6dQs9c	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
541	BigBlind	4dKs	Jd2s		200	2.000	1	2	b200b300f
542	Button	3s9s	6sQs	QcJsJd4h5s	-19750	-197.500	5	8	b250b750b1250c/kb1900c/kb4750c/kb11850c
543	BigBlind	QdAh	2c3d		50	0.500	0	1	f
544	Button	3c4h	QdJs	Ts3d2s9sAd	6000	60.000	5	8	b250b750b1250c/b250b500c/b1250b2500c/b1750b3500f
545	BigBlind	QdAs	2cAh	Jc9d4h	450	4.500	2	3	b200b450c/b450f
546	Button	2c7h	5hTs	KdTc9d	250	2.500	2	3	b250c/kb250f
547	BigBlind	Qd3h	8h2s		50	0.500	0	1	f
548	Button	2dAd	9h8s	9s6h5d3d4h	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
549	BigBlind	5d5h	7sKs	Tc9d8c7h	900	9.000	3	4	b200b450c/b450c/b900f
550	Button	4d4h	3c4c	9s3d2c4s5s	9250	92.500	4	7	b300c/kb450c/b1050b2950c/kb5550c
551	BigBlind	Qc7s	3dAh	Ad8s5s8dTh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
552	Button	5c6c	QcJd		750	7.500	2	2	b250b750b1250f
553	BigBlind	9c7h	6d6s	Kh5s3dAd	600	6.000	3	4	b200b300c/b300c/b600f
554	Button	ThJs	3s8s		100	1.000	1	1	b300f
555	BigBlind	QcTs	Kc9d	Td9h9c5h6h	-20000	-200.000	5	5	b200b300c/b450c/b1150b2850b7000b19250c/
556	Button	2s5s	9h9s	AsTh6h	1250	12.500	3	4	b250b750b1250c/kb1250f
557	BigBlind	2c2s	5hTs		200	2.000	1	2	b200b300f
558	Button	5cQh	4c7h		100	1.000	1	1	b250f
559	BigBlind	8d8h	Td6h	Qc6s4c	450	4.500	2	3	b200b450c/b700f
560	Button	6sQs	8hKs	4s4c3sAs	1800	18.000	3	5	b300c/b300b600c/b900b2950f
561	BigBlind	AcKs	6h2s		50	0.500	0	1	f
562	Button	5d3s	Jc9d	Th6h5h	250	2.500	2	3	b250c/kb400f
563	BigBlind	6hAs	4d6d	KhTh9h	300	3.000	2	3	b200b300c/b300f
564	Button	7c7s	6c8d	Ac9d3c	300	3.000	2	3	b300c/kb450f
565	BigBlind	9c9s	3d3h	Ah9d5h8s	1150	11.500	3	4	b200b450c/b700c/b1750f
566	Button	8hQs	TdQd	As7s6d	600	6.000	2	3	b300c/b300b600f
567	BigBlind	3cTd	2c6c		200	2.000	1	2	b200b300f
568	Button	Jh9s	8cTd	KhQs6c	300	3.000	2	3	b300c/kb450f
569	BigBlind	9d7s	2d7d		200	2.000	1	2	b200b300f
570	Button	6dAs	4d6s		100	1.000	1	1	b300f
571	BigBlind	2c3c	Jc6d		200	2.000	1	2	b200b300f
572	Button	8c2h	7h8s	KdQcTd	250	2.500	2	3	b250c/kb400f
573	BigBlind	4c4h	2cTs	AdKcQhAc	900	9.000	3	4	b200b450c/b450c/b900f
574	Button	QcJs	2dAh	AdTc3h6c2s	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
575	BigBlind	2hTh	7c8c	7s7d2cAdAc	-3000	-30.000	4	5	b200b300c/b450c/b750c/b1500c
576	Button	Tc7s	6s8s	QdJd7c	1250	12.500	3	4	b250b750b1250c/kb1900f
577	BigBlind	9h2s	JdKs		1800	18.000	2	3	b200b300b1800b3300f
578	Button	3h9s	7dAs	8c6d2dKd	500	5.000	3	5	b250c/kb250c/kb500f
579	BigBlind	5d2s	2cAh	Td5c3d	1200	12.000	3	4	b200b300c/b450b900b1350f
580	Button	Ad6s	6cJc	AhJs5cQcJh	12150	121.500	5	8	b300c/kb450c/kb1150c/kb2850b10250b18100f
581	BigBlind	3h6h	TcAd	Jh9c8d3d7c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
582	Button	4hJh	4cJc	Jd7h5hTsKs	0	0.000	4	7	b250c/b250b800c/kb1600c/kb4000c
583	BigBlind	8h9s	2c8d		50	0.500	0	1	f
584	Button	2c8h	3s8s	Kd9c7c	250	2.500	2	3	b250c/kb250f
585	BigBlind	2c4c	Qh9s	9h5h3c7d4s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
586	Button	QhAh	TdTh	AcQs4s	1800	18.000	3	4	b300b900b1800c/kb2700f
587	BigBlind	6cKh	2hAs	AcJd7dThKd	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
588	Button	5c9c	Kh4s	8h7h6c	250	2.500	2	3	b250c/kb400f
589	BigBlind	7cKh	8d9s	KdTh5h	300	3.000	2	3	b200b300c/b450f
590	Button	5c3d	4cJs	Ac5h2s4h	650	6.500	3	5	b250c/kb400c/kb1000f
591	BigBlind	3dAh	Tc4s	Ks9d2d	300	3.000	2	3	b200b300c/b300f
592	Button	8dTs	6c5h	KhTd6h7c	750	7.500	3	5	b300c/kb450c/kb1150f
593	BigBlind	TcJd	3hTs	Ad8s4c	300	3.000	2	3	b200b300c/b300f
594	Button	2c5d	5hTs	AdQd8d	250	2.500	2	3	b250c/kb400f
595	BigBlind	Jd9h	2d5d	AhTh6c	300	3.000	2	3	b200b300c/b300f
596	Button	TdQh	5h8h		900	9.000	2	2	b300b900b1800f
597	BigBlind	8cQc	5dJh	6h6c3s	300	3.000	2	3	b200b300c/b300f
598	Button	4c4h	6dQs		100	1.000	1	1	b300f
599	BigBlind	7d2h	AdTh	8d7h7c8s8c	0	0.000	4	5	b200b300c/b450c/b1150c/b1900c
600	Button	Td3s	QdAh	Ks9d6s	1250	12.500	3	4	b250b750b1250c/kb1900f
601	BigBlind	Tc6h	4cJd		200	2.000	1	2	b200b300f
602	Button	Qd8h	5dJd	9d8d8c5c4s	3250	32.500	4	7	b300c/b300b1000c/kb1950c/kb4900f
603	BigBlind	8d8h	9cKs	AhTs6sTd	900	9.000	3	4	b200b450c/b450c/b900f
604	Button	3h7h	Qc9s	Td9h3cAcJs	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
605	BigBlind	4d7s	6s9s	Qc8d3s	300	3.000	2	3	b200b300c/b300f
606	Button	9c2s	8d4h		100	1.000	1	1	b250f
607	BigBlind	5cKh	Qd4h	9s5h5d	300	3.000	2	3	b200b300c/b450f
608	Button	5cKc	JhQh	AcQc9dAh	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
